LON,LAT,PLOTID,SAMPLEID,frel_change0510,frel_change1015,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015
101.0437585,20.26009929,170,170,45,54,3,3,2010,3,1,2010,3,4
101.6518954,20.13579337,309,309,45,54,3,3,2010,3,1,2010,3,4
101.4999298,20.89540142,543,543,24,44,3,3,2010,3,1,2010,3,4
103.8042622,20.79049365,600,600,45,55,4,4,2010,4,1,2010,3,4
103.028089,20.44219211,432,432,45,54,1,1,2010,1,1,0,3,5
101.7579209,19.20063332,263,263,44,44,3,1,2010,1,1,0,5,5
102.2597554,19.53550482,301,301,44,44,4,1,2010,1,1,0,5,5
104.5890055,19.85756746,355,355,45,54,1,1,2010,1,1,0,5,5
104.4424039,20.23533884,194,194,44,44,1,1,2010,1,1,2005,5,5
101.4862219,19.98123919,44,44,45,55,4,1,2010,1,1,2010,3,5
104.2396921,20.22373471,452,452,44,44,1,1,2010,1,1,2014,5,5
102.0140923,19.51861036,562,562,45,54,3,3,2010,3,1,2010,3,5
101.6094924,19.43268477,98,98,45,54,4,4,2010,4,1,2011,5,5
101.3377829,18.08014847,860,860,45,55,4,4,2010,4,1,2012,3,5
102.218391,19.97718677,100,100,55,55,2,2,2010,2,2,2010,2,2
101.4334668,21.04993609,965,965,55,55,2,2,2010,2,2,2014,3,4
101.8423571,19.65460718,711,711,55,55,2,2,2010,2,2,0,3,5
101.1760525,18.37067862,817,817,55,55,2,2,2010,2,2,2012,5,5
101.2148933,18.09590992,416,416,55,55,2,2,2010,2,2,2013,3,5
101.8758073,19.63948583,4,4,22,22,1,1,2011,1,1,0,1,1
101.3675454,19.28940468,994,994,22,22,1,1,2011,1,1,0,1,1
104.3199023,19.73583691,16,16,44,44,3,1,2011,1,1,2009,4,1
102.6806374,20.49452872,157,157,22,22,1,1,2011,1,1,2010,2,1
101.3481108,20.93200851,633,633,44,44,1,1,2011,1,1,2013,2,1
101.3470463,19.46710741,372,372,44,44,1,1,2011,1,1,2014,1,1
101.0257034,20.82576319,114,114,11,11,1,1,2011,1,1,0,1,2
102.4991007,20.28829751,106,106,22,24,1,1,2011,1,1,2011,1,2
102.9788904,20.26875438,213,213,44,44,1,1,2011,1,1,2011,1,2
101.4614513,20.8902773,936,936,44,44,3,1,2011,1,1,2011,1,2
101.2092486,20.27079791,603,603,44,44,1,1,2011,1,1,2012,4,2
101.9948768,19.96568452,641,641,22,22,1,1,2011,1,1,2013,1,2
102.1676065,20.59714455,616,616,44,44,3,3,2011,3,1,0,1,2
101.2240261,20.55853673,923,923,22,25,3,3,2011,3,1,2011,1,2
100.951989,20.06102129,50,50,22,22,3,3,2011,3,1,2011,4,2
100.8810153,20.27744897,736,736,22,22,3,4,2011,4,1,2011,2,2
104.3820086,20.61572659,43,43,44,44,1,1,2011,1,1,2011,5,4
104.1018696,20.16968321,848,848,22,24,1,4,2011,4,1,0,3,4
102.6730571,20.91623413,210,210,44,44,1,1,2011,1,1,2005,5,5
101.2280236,19.45573463,431,431,44,44,1,1,2011,1,1,2008,5,5
100.6282057,19.8317633,281,281,44,44,1,1,2011,1,1,2011,5,5
103.0893891,20.71411561,341,341,44,44,1,1,2011,1,1,2012,5,5
101.7701195,19.97635428,472,472,44,44,3,3,2011,3,1,0,5,5
101.9632868,19.71437568,369,369,45,54,4,4,2011,4,1,0,5,5
102.9553268,20.1162001,639,639,44,44,1,4,2011,4,1,2014,5,5
102.6175565,19.33602458,535,535,55,55,2,2,2011,2,2,2010,2,2
101.4971401,19.07996133,242,242,55,55,2,2,2011,2,2,2010,4,3
102.2788605,20.17531378,783,783,55,55,2,2,2011,2,2,0,5,4
100.5594896,20.32286406,27,27,55,55,2,2,2011,2,2,2011,5,4
100.7716081,21.22328552,260,260,44,44,1,1,2012,1,1,2010,2,1
100.8354322,21.21080755,489,489,44,44,3,3,2012,3,1,0,2,1
104.3029866,20.32673551,40,40,22,22,4,3,2012,3,1,2006,4,1
102.2201883,20.13539331,476,476,44,44,1,1,2012,1,1,0,1,2
101.6852869,20.87662993,520,520,22,24,1,1,2012,1,1,2012,1,2
102.543281,19.88608557,530,530,44,44,1,1,2012,1,1,2012,1,2
102.6728572,20.07260067,893,893,44,44,1,1,2012,1,1,2012,4,2
100.7870749,19.85615276,352,352,44,44,3,3,2012,3,1,2013,2,2
104.4804148,20.63394125,22,22,44,44,1,1,2012,1,1,2011,2,3
101.4607985,20.99149955,946,946,22,24,1,1,2012,1,1,2013,1,3
100.9980455,20.06288352,752,752,44,44,3,3,2012,3,1,2014,2,3
102.6217162,20.24964052,601,601,44,44,1,1,2012,1,1,2009,3,5
101.5172668,20.50296887,400,400,22,22,1,1,2012,1,1,2012,3,5
102.0585437,19.89958715,805,805,44,44,1,1,2012,1,1,2012,5,5
101.7255759,20.35432437,977,977,44,44,1,1,2012,1,1,2013,5,5
104.0609558,20.85497317,94,94,44,44,4,3,2012,3,1,0,5,5
100.9048454,19.89109956,577,577,44,44,4,4,2012,4,1,2009,5,5
102.1503082,20.79943793,385,385,54,44,2,2,2012,2,2,2006,1,1
100.7154071,20.02189195,446,446,55,55,2,2,2012,2,2,0,4,2
101.4069809,19.4022562,635,635,54,44,2,2,2012,2,2,2013,3,4
100.8445997,19.93082507,519,519,54,44,2,2,2012,2,2,2005,5,5
100.9451077,20.44724234,93,93,44,44,1,1,2013,1,1,0,1,1
104.2093296,20.15122356,218,218,22,22,1,1,2013,1,1,0,1,1
100.8386421,20.75260012,397,397,22,22,1,1,2013,1,1,0,1,1
102.002071,19.67413477,475,475,44,44,1,1,2013,1,1,0,1,1
102.4447022,20.72958821,582,582,44,44,1,1,2013,1,1,0,1,1
102.2415091,20.67796785,775,775,22,22,1,1,2013,1,1,0,1,1
101.7497721,20.78473172,956,956,22,22,1,1,2013,1,1,0,1,1
104.0768087,20.28150409,974,974,22,22,1,1,2013,1,1,0,1,1
101.6734405,20.65494037,597,597,44,44,1,1,2013,1,1,0,2,1
101.796272,19.0892004,508,508,44,44,1,1,2013,1,1,0,4,1
104.3158175,19.95432022,988,988,22,22,1,1,2013,1,1,2006,1,1
102.9369157,20.4671463,759,759,44,44,1,1,2013,1,1,2010,1,1
101.8584784,21.05319166,692,692,22,22,1,1,2013,1,1,2011,1,1
101.0934714,20.06042141,627,627,44,44,1,1,2013,1,1,2013,4,1
102.230738,20.98384056,550,550,44,44,1,1,2013,1,1,2013,2,2
104.5146427,19.71857754,462,462,44,44,1,1,2013,1,1,2013,4,2
101.2704238,19.60980986,108,108,44,44,3,3,2013,3,1,2010,4,2
102.1474134,20.60033319,782,782,44,44,1,3,2013,3,1,2013,1,2
101.8455503,20.42639489,212,212,22,22,3,3,2013,3,1,2013,2,2
102.6984028,19.97241992,245,245,22,24,1,1,2013,1,1,0,1,3
103.388411,20.73506129,563,563,44,44,1,1,2013,1,1,2010,4,3
104.2737133,19.88285728,1,1,22,24,1,1,2013,1,1,2013,2,3
102.9489984,20.50982902,515,515,44,45,1,1,2013,1,1,2014,1,3
104.5245589,19.75357619,733,733,44,45,1,1,2013,1,1,2014,1,3
104.4388624,20.73600448,305,305,44,44,4,1,2013,1,1,2014,4,3
102.6658785,19.66855123,215,215,22,25,1,3,2013,3,1,2013,1,3
101.1187431,17.72915463,302,302,22,22,1,1,2013,1,1,2014,3,4
101.3660144,19.39710966,756,756,44,44,3,3,2013,3,1,0,5,4
102.6942659,19.80303227,325,325,45,54,4,4,2013,3,1,2010,3,4
104.2657594,20.78116189,816,816,44,44,1,1,2013,1,1,2005,5,5
101.3634937,17.750091,451,451,22,22,4,1,2013,1,1,2012,3,5
102.0741715,19.7812207,453,453,24,42,4,1,2013,1,1,2013,5,5
102.6377995,19.49559949,680,680,22,22,3,3,2013,3,1,0,5,5
101.3500691,18.11557375,888,888,44,44,4,4,2013,4,1,0,5,5
101.5598026,21.03576059,220,220,44,44,4,4,2013,4,1,2012,5,5
104.3657036,20.65958059,47,47,44,44,4,4,2013,4,1,2014,5,5
100.2406792,20.38908558,869,869,55,55,2,2,2013,2,2,0,1,2
102.2866597,19.75369425,846,846,54,44,2,2,2013,2,2,2012,2,2
100.6810265,20.91424909,753,753,54,44,2,2,2013,2,2,2013,1,2
101.9208756,21.13258894,151,151,54,44,2,2,2013,2,2,2009,2,3
102.1212828,20.11809581,618,618,54,44,2,2,2013,2,2,2014,1,3
101.0898007,21.12760339,673,673,55,55,2,2,2013,2,2,0,5,4
101.847256,19.20923352,76,76,22,22,1,1,2014,1,1,0,1,1
103.3030969,20.21636813,152,152,22,22,1,1,2014,1,1,0,1,1
103.0110926,20.66716608,188,188,22,22,1,1,2014,1,1,0,1,1
102.3158686,20.86738497,208,208,22,22,1,1,2014,1,1,0,1,1
101.853115,20.28004107,209,209,22,22,1,1,2014,1,1,0,1,1
101.7452942,21.11170494,221,221,22,22,1,1,2014,1,1,0,1,1
102.4882457,19.97986187,235,235,44,44,1,1,2014,1,1,0,1,1
103.3749135,20.26745528,271,271,22,22,1,1,2014,1,1,0,1,1
101.3005229,18.8292527,295,295,22,22,1,1,2014,1,1,0,1,1
104.142438,20.15307911,330,330,22,22,1,1,2014,1,1,0,1,1
102.6805933,20.80093028,364,364,44,44,1,1,2014,1,1,0,1,1
102.5633094,20.36830701,445,445,22,22,1,1,2014,1,1,0,1,1
102.8076199,20.6630733,560,560,22,22,1,1,2014,1,1,0,1,1
103.1938934,20.17625609,611,611,11,11,1,1,2014,1,1,0,1,1
102.6245852,20.62380593,658,658,44,44,1,1,2014,1,1,0,1,1
101.7271345,19.8385602,742,742,22,22,1,1,2014,1,1,0,1,1
102.6740319,20.53209754,885,885,22,22,1,1,2014,1,1,0,1,1
102.5803124,20.14260657,955,955,22,22,1,1,2014,1,1,0,1,1
102.0120577,19.76746427,847,847,22,22,1,1,2014,1,1,0,4,1
102.4958445,19.69660278,130,130,22,22,1,1,2014,1,1,2005,1,1
104.0466856,20.08590398,492,492,22,22,1,1,2014,1,1,2006,2,1
102.3824865,20.61353428,918,918,44,44,1,1,2014,1,1,2006,2,1
100.6562744,21.03344623,117,117,44,44,1,1,2014,1,1,2006,4,1
101.9554452,19.33997515,225,225,22,22,1,1,2014,1,1,2007,1,1
102.9727411,20.77997659,983,983,24,42,1,1,2014,1,1,2007,2,1
102.4395688,20.69240206,312,312,44,44,1,1,2014,1,1,2008,2,1
103.1763015,20.887126,337,337,22,22,1,1,2014,1,1,2010,1,1
102.4985193,19.6532946,205,205,22,22,1,1,2014,1,1,2012,1,1
102.6208549,20.34363561,327,327,22,22,1,1,2014,1,1,2012,1,1
101.8000056,19.9855613,591,591,22,22,1,1,2014,1,1,2012,1,1
102.8608095,20.77021916,628,628,22,22,1,1,2014,1,1,2013,1,1
100.456913,20.40865793,533,533,22,22,1,1,2014,1,1,2013,2,1
103.0126866,20.2981345,184,184,44,44,1,1,2014,1,1,2014,1,1
101.0987432,20.15958292,87,87,44,45,1,1,2014,1,1,0,1,2
102.1757544,19.60138309,470,470,22,24,1,1,2014,1,1,0,1,2
101.5866097,20.74339119,833,833,44,44,1,1,2014,1,1,0,1,2
101.110862,19.68897175,185,185,22,22,1,1,2014,1,1,0,2,2
104.2775677,19.9175721,990,990,44,45,1,1,2014,1,1,0,4,2
102.533208,20.29203235,124,124,22,22,1,1,2014,1,1,2006,1,2
102.982456,20.45846835,425,425,44,45,1,1,2014,1,1,2008,4,2
102.589014,20.35945333,620,620,22,22,1,1,2014,1,1,2010,2,2
102.2974856,19.72243668,421,421,22,22,1,1,2014,1,1,2011,1,2
101.7068863,19.00016289,255,255,22,22,1,1,2014,1,1,2014,1,2
104.3315347,20.37076127,934,934,22,25,1,1,2014,1,1,2014,1,2
101.3224084,20.34926935,199,199,44,44,1,1,2014,1,1,2014,2,2
102.9409652,20.72242888,110,110,22,25,1,1,2014,1,1,2014,4,2
101.8331343,20.58321628,536,536,22,24,1,1,2014,1,1,2014,4,2
101.131405,17.54643775,84,84,22,22,3,3,2014,3,1,0,2,2
103.0415291,20.74067349,6,6,44,44,1,3,2014,3,1,2011,2,2
101.5390517,19.53775048,724,724,44,44,1,3,2014,3,1,2014,1,2
101.3329206,20.32946132,125,125,22,24,3,3,2014,3,1,2014,2,2
102.444713,20.66024423,407,407,44,44,1,4,2014,4,1,2014,2,2
102.8517809,20.49022857,948,948,44,44,4,4,2014,4,1,2014,2,2
102.0182262,19.63540503,232,232,22,22,1,1,2014,1,1,0,1,3
101.090825,17.64902876,803,803,22,22,1,1,2014,1,1,2010,1,3
102.8062412,20.11061472,594,594,44,44,1,1,2014,1,1,2014,1,3
102.2236769,20.43879868,676,676,22,22,1,1,2014,1,1,2014,1,3
102.8542627,20.62139387,417,417,45,55,1,1,2014,1,1,2014,2,3
102.7147663,19.87075948,932,932,44,44,3,3,2014,3,1,2011,1,3
100.7051184,19.91587117,202,202,22,22,1,3,2014,3,1,2014,1,3
101.523902,18.32970571,570,570,22,22,1,4,2014,4,1,2006,4,3
102.0114095,19.90909224,58,58,22,25,1,4,2014,4,1,2014,1,3
100.6527832,20.57379632,167,167,22,22,1,4,2014,4,1,2014,1,3
104.2279422,20.84957338,405,405,44,45,1,4,2014,4,1,2014,1,3
101.4693845,20.20856486,483,483,22,24,3,4,2014,4,1,2014,1,3
101.5817223,18.67325969,922,922,44,44,1,4,2014,4,1,2014,2,3
102.3980201,20.40953104,136,136,44,44,4,1,2014,1,1,0,5,4
103.105675,20.23277596,13,13,44,44,1,1,2014,1,1,2013,3,4
102.0490737,20.40396793,346,346,44,44,1,1,2014,1,1,2014,3,4
102.3068188,19.57467782,649,649,44,44,1,1,2014,1,1,0,3,5
102.6194232,19.83103925,291,291,44,44,1,1,2014,1,1,0,5,5
103.5765643,20.04208483,448,448,44,44,1,1,2014,1,1,0,5,5
101.4103268,19.30162112,353,353,45,54,1,1,2014,1,1,2010,3,5
102.00596,19.89437638,200,200,22,22,1,1,2014,1,1,2014,5,5
104.1045351,20.40552464,839,839,22,22,4,3,2014,3,1,2005,5,5
101.7759609,19.39997807,317,317,44,44,3,3,2014,3,1,2013,5,5
101.9155997,19.81484144,414,414,54,44,2,2,2014,2,2,0,1,1
101.472409,20.03564694,497,497,55,55,2,2,2014,2,2,2014,1,3
104.3334922,20.6494297,697,697,54,45,2,2,2014,2,2,2014,4,3
102.2176775,19.55680146,80,80,54,44,2,2,2014,2,2,0,5,4
102.7104494,20.69323671,471,471,55,55,2,2,2014,2,2,0,5,5
100.7979808,20.09177969,731,731,55,55,2,2,2014,2,2,0,5,5
101.808565,19.20531378,7,7,44,44,1,1,2015,1,1,0,1,1
101.3205501,17.92876749,17,17,22,22,1,1,2015,1,1,0,1,1
104.2756364,20.76494022,41,41,44,44,1,1,2015,1,1,0,1,1
104.7881246,20.08780816,62,62,22,22,1,1,2015,1,1,0,1,1
103.1206808,20.36924023,64,64,44,44,1,1,2015,1,1,0,1,1
101.453715,19.36527556,105,105,22,22,1,1,2015,1,1,0,1,1
104.9166838,20.0781561,128,128,44,44,1,1,2015,1,1,0,1,1
100.8918589,20.39864369,141,141,22,22,1,1,2015,1,1,0,1,1
100.7443401,20.62801463,147,147,22,22,1,1,2015,1,1,0,1,1
101.1264893,19.70446527,177,177,44,44,1,1,2015,1,1,0,1,1
103.2928458,20.23496787,239,239,22,22,1,1,2015,1,1,0,1,1
104.6390003,20.04879975,279,279,22,22,1,1,2015,1,1,0,1,1
104.7757467,20.11517356,280,280,22,22,1,1,2015,1,1,0,1,1
103.2021545,20.30641644,339,339,22,22,1,1,2015,1,1,0,1,1
101.3770427,18.50645109,465,465,22,22,1,1,2015,1,1,0,1,1
104.6939133,19.98709317,479,479,44,44,1,1,2015,1,1,0,1,1
101.4897235,18.58844496,487,487,22,22,1,1,2015,1,1,0,1,1
103.8611858,20.73260792,510,510,22,22,1,1,2015,1,1,0,1,1
101.7294808,19.38398364,561,561,44,44,1,1,2015,1,1,0,1,1
104.5948213,20.27126939,567,567,44,44,1,1,2015,1,1,0,1,1
104.5432318,20.13126117,589,589,22,22,1,1,2015,1,1,0,1,1
102.0828413,20.3343941,599,599,44,44,1,1,2015,1,1,0,1,1
101.0861662,20.35251816,624,624,44,44,1,1,2015,1,1,0,1,1
101.5129131,19.6111544,630,630,22,22,1,1,2015,1,1,0,1,1
104.022201,19.91580909,663,663,22,22,1,1,2015,1,1,0,1,1
104.7285684,20.17908541,737,737,22,22,1,1,2015,1,1,0,1,1
104.8549609,20.11308772,799,799,22,22,1,1,2015,1,1,0,1,1
103.6236279,20.46255849,874,874,44,44,1,1,2015,1,1,0,1,1
103.5354437,20.63312049,881,881,44,44,1,1,2015,1,1,0,1,1
101.3604602,18.61928684,920,920,44,44,1,1,2015,1,1,0,1,1
102.2731531,20.32148868,924,924,44,44,1,1,2015,1,1,0,1,1
102.2430907,20.20292533,963,963,44,44,1,1,2015,1,1,0,1,1
101.0999197,20.50112031,192,192,44,44,1,1,2015,1,1,0,2,1
101.6603395,20.91052655,419,419,22,22,1,1,2015,1,1,0,4,1
104.6812672,20.00116796,378,378,44,44,1,1,2015,1,1,2005,1,1
104.3755269,20.58127741,558,558,11,11,1,1,2015,1,1,2005,1,1
104.5724102,20.06166376,887,887,44,44,1,1,2015,1,1,2005,2,1
100.7115918,21.20364525,204,204,24,42,3,1,2015,1,1,2005,4,1
104.6535224,20.22829209,168,168,22,22,1,1,2015,1,1,2006,1,1
100.4441605,19.70058366,602,602,22,22,1,1,2015,1,1,2006,1,1
101.6862754,20.28562546,370,370,44,44,1,1,2015,1,1,2007,1,1
101.7788322,20.05476541,361,361,22,22,1,1,2015,1,1,2008,1,1
103.9214997,20.63704738,553,553,22,22,1,1,2015,1,1,2008,1,1
100.3558295,20.44114121,540,540,22,22,1,1,2015,1,1,2009,1,1
101.8062181,19.89035982,862,862,22,22,1,1,2015,1,1,2009,1,1
100.8387041,20.84458454,439,439,22,22,1,1,2015,1,1,2009,2,1
101.5309299,21.08714697,468,468,44,44,1,1,2015,1,1,2009,2,1
104.1374337,20.64042953,481,481,22,22,1,1,2015,1,1,2010,1,1
101.7448033,20.45026068,713,713,22,22,3,1,2015,1,1,2010,1,1
100.9963232,20.34290239,498,498,44,44,1,1,2015,1,1,2011,1,1
104.0232929,20.88240894,708,708,44,45,1,1,2015,1,1,2011,1,1
101.0003627,20.69529464,721,721,44,44,1,1,2015,1,1,2011,2,1
104.5487711,19.90003253,97,97,24,44,1,1,2015,1,1,2013,1,1
101.1129379,17.49952248,131,131,22,22,1,1,2015,1,1,2013,1,1
104.7865862,19.95198591,396,396,22,22,1,1,2015,1,1,2013,1,1
101.2845355,18.44104318,31,31,22,22,1,1,2015,1,1,2014,1,1
103.886484,20.34273954,240,240,22,22,1,1,2015,1,1,2014,1,1
103.8273827,20.85678506,321,321,22,22,1,1,2015,1,1,2014,1,1
103.2714256,20.55968041,435,435,22,22,1,1,2015,1,1,2014,1,1
103.7917702,20.14153542,217,217,22,24,1,1,2015,1,1,0,1,2
101.1640946,17.56169064,422,422,22,22,1,1,2015,1,1,0,1,2
100.9466368,20.57444592,556,556,22,22,1,1,2015,1,1,0,1,2
100.7168642,20.24131506,638,638,22,22,1,1,2015,1,1,0,1,2
101.8632739,20.79550985,912,912,22,22,1,1,2015,1,1,0,1,2
101.7232127,21.0398047,985,985,22,22,1,1,2015,1,1,0,1,2
102.0265392,21.08763126,457,457,22,22,1,1,2015,1,1,0,2,2
101.4827598,20.67957796,745,745,44,44,1,1,2015,1,1,2009,2,2
103.8914473,20.5723487,538,538,22,22,1,1,2015,1,1,2010,1,2
101.2658214,18.80446965,937,937,11,11,1,1,2015,1,1,2010,2,2
102.2080993,20.97615838,183,183,44,45,1,1,2015,1,1,2013,1,2
103.890963,20.63929333,581,581,44,44,1,1,2015,1,1,2013,1,2
101.6709912,19.82777329,999,999,22,22,1,1,2015,1,1,2014,1,2
100.845127,20.9873142,115,115,44,44,1,1,2015,1,1,2014,2,2
102.1455972,20.62061523,206,206,44,44,4,3,2015,1,1,0,4,2
101.3920335,20.2551729,30,30,44,44,3,4,2015,1,1,2009,2,2
104.7098626,19.89006624,181,181,22,22,1,1,2015,1,1,0,1,3
101.1162553,19.6904418,187,187,22,22,1,1,2015,1,1,0,1,3
101.6406179,19.81637379,360,360,44,44,1,1,2015,1,1,0,1,3
104.4406055,19.93306985,939,939,22,22,1,1,2015,1,1,0,1,3
101.9475713,20.77049435,35,35,44,44,1,1,2015,1,1,0,2,3
101.9732398,20.81156767,440,440,44,44,4,1,2015,1,1,0,4,3
100.6280585,19.63808467,219,219,22,22,1,1,2015,1,1,2006,2,3
104.3339333,20.00969086,596,596,22,22,1,1,2015,1,1,2009,2,3
104.5655118,19.96188424,243,243,44,44,1,1,2015,1,1,2010,2,3
103.733921,20.05466524,670,670,22,22,1,1,2015,1,1,2011,1,3
100.6075098,19.70060761,815,815,22,22,1,1,2015,1,1,2014,1,3
101.6491397,19.41988409,796,796,44,44,1,1,2015,1,1,2014,2,3
100.6174452,20.07629241,943,943,22,22,1,1,2015,1,1,2014,2,3
104.4920197,19.90123505,230,230,44,44,1,3,2015,1,1,0,1,3
104.3794882,19.80084495,234,234,44,42,3,3,2015,1,1,0,2,3
101.6051065,18.99398916,523,523,22,22,3,3,2015,1,1,2010,2,3
101.1995478,21.30194829,646,646,44,44,1,4,2015,1,1,0,1,3
104.8371336,19.86664216,971,971,22,22,3,4,2015,1,1,2007,2,3
101.5838114,20.28690339,925,925,44,44,1,1,2015,1,1,0,3,4
103.7734044,20.43332322,527,527,45,54,1,1,2015,1,1,2008,3,4
101.1179066,17.57080327,46,46,45,55,1,1,2015,1,1,2008,5,4
104.2496402,19.94402275,683,683,22,22,1,1,2015,1,1,2009,3,4
104.4834462,19.8936197,96,96,44,44,1,1,2015,1,1,0,5,5
104.3236528,20.72528964,164,164,44,44,1,1,2015,1,1,0,5,5
101.5186975,20.2090087,441,441,44,44,1,1,2015,1,1,0,5,5
100.9502527,20.96685261,700,700,22,22,1,1,2015,1,1,0,5,5
101.5603291,19.12257605,820,820,44,44,1,1,2015,1,1,0,5,5
104.7533663,20.11161945,884,884,44,44,1,1,2015,1,1,2005,5,5
104.9166867,20.07273413,917,917,44,44,4,1,2015,1,1,2007,5,5
101.4490668,19.56550968,127,127,44,44,3,1,2015,1,1,2011,3,5
101.3421795,19.87032345,474,474,22,22,1,1,2015,1,1,2012,5,5
101.1545,20.5237187,549,549,45,54,1,1,2015,1,1,2012,5,5
100.5458271,19.71071456,411,411,22,22,1,1,2015,1,1,2013,5,5
101.8067211,21.19382906,792,792,45,54,1,1,2015,1,1,2013,5,5
101.1211085,18.41909403,836,836,45,55,1,1,2015,1,1,2014,3,5
104.3871957,20.39753111,585,585,44,44,1,1,2015,1,1,2014,5,5
102.2317721,20.30729564,531,531,44,44,3,3,2015,1,1,0,5,5
101.2630837,19.38256966,373,373,44,44,4,3,2015,1,1,2010,5,5
101.2382619,19.39531974,875,875,44,44,3,4,2015,1,1,0,3,5
101.247898,19.42285607,614,614,44,44,4,4,2015,1,1,0,5,5
102.0149693,19.93298412,449,449,22,24,4,4,2015,1,1,2011,3,5
100.6001056,20.5878802,576,576,44,44,4,4,2015,1,1,2011,5,5
101.217133,20.70940001,696,696,55,55,2,2,2015,2,2,0,1,2
102.2828124,20.37662316,377,377,55,55,2,2,2015,2,2,0,4,2
100.2133927,20.35345961,642,642,55,55,2,2,2015,2,2,2008,4,2
103.7406346,20.04007656,297,297,55,55,2,2,2015,2,2,0,1,3
102.3295807,20.39630617,931,931,54,44,2,2,2015,2,2,0,1,3
100.8514415,20.977729,854,854,55,55,2,2,2015,2,2,0,4,3
101.9356654,20.63245198,415,415,55,55,2,2,2015,2,2,0,5,5
101.2338901,17.81423057,480,480,55,55,2,2,2015,2,2,0,5,5
101.1372311,17.8542944,569,569,55,55,2,2,2015,2,2,0,5,5
101.3472298,17.7162197,604,604,55,55,2,2,2015,2,2,0,5,5
101.8216617,19.9483128,961,961,55,55,2,2,2015,2,2,0,5,5
100.7583491,20.05349748,273,273,55,55,2,2,2015,2,2,2006,3,5
104.2526652,20.3929403,819,819,54,44,2,2,2015,2,2,2006,5,5
102.1893366,20.6668329,374,374,54,44,2,2,2015,2,2,2012,5,5
